original_index,text,product_title,price,rating,content_hash,info_complete,is_actionable,complaint_category,resolution_recommendation,quality_status,model_id
43350,"As a person who owns the collectors set and is buying this for someone else, this is not the ring that comes with the UC3 collectors edition, as advertised, instead it is a cheap knockoff with a cheap necklace. The pictures they used as product descriptions isn't even what you receive. Not only is the font and size of the letters off, but there are slight misspellings (surely to avoid any trouble with Sony or Naughty Dog) Sig instead of Sic and the 32 on the inside of the ring looks more like a 12. The band is also thinner than the legitimate one and lighter in color.",Sir Francis Drake Ring Necklace from Uncharted 3 Collector's Edition,9.75,1.0,8a4de732eea8295dbf6f41a5dcaf51aad9233a03b06a03ac78ce683bc8f50949,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
9913,"Looks very thin and patchy, one time use only.  Not worth the money",Zapata Moustache - Blonde,7.92,1.0,b8a511e5c0fb117cde5bb1521fe137999fa61570aba7bed1b72956ba7884d838,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
11534,"Cheap material, rips easily.",Venom Symbol Crew Socks,9.0,1.0,7d4575ff249f85777b80bb8928a0a836932f652c57198ee87c9387999490030c,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
13112,"The dress looks precious on my daughter and arrived in perfect time for her to wear it to an event tomorrow - but it doesnt zip. So, if we cant find someone to replace the zipper overnight its a waste.",Lofeery Women Belle Costume Dress Cosplay Maid Outfit Princess Gown Suit Halloween Party Dress Up,39.99,2.0,013f135f90dbfcc3938a375d1c6daca1bcbc060ad599859fc60221a422433ab7,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
25019,So these was suppose to be polycarbonate lens but if you look in the photo! That cant be true! Polycarbonate is compress layer together to make a whole. In the corner those look like a peel layer of some sort of film wrap! The frame is from really cheap plastic.,Filthy Anglers Castaic Polarized Sport Fishing Sunglasses 100% UV Protection,29.99,1.0,5b2227e496e5749f9b54adb93ef3275f2f940adcf0d915c1525e564558405a2b,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
14918,"I didn't rate the comfort of these socks for my husband because they were way too small to get on him, but they seem like they will be very comfy once I return them for the right one. The quality is excellent and they're very well priced! My husband wears a size 11 1/2 shoe so I bought the L/XL because that's not a really big foot for most guys, so I figured these would be ok...not. I think the 2 XL is what he needs and will return the ones I bought for that larger size. I'm not sure why there is no size guide available...kinda weird! Or why there's not at least more information about how they fit because reading through the reviews and questions wasn't much help...also kinda weird. I mean, how hard is it to include a shoe/size guide for these socks??? I think not very.",Copper Fit Energy Unisex Easy-On/Easy-Off Knee High Compression Socks,11.88,2.0,0bd11a7010d8419b5afea10d62f534e8c50b19b229d0f2593d02b37b5c0fa071,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
29382,Washed and  line dried and the outer skirt shrank nearly 4 inches the lining now hangs out a full inch.  Way to short for my 5 ft 1 inch daughter .,R.Vivimos Women's Summer Cotton Puff Sleeves Empire Waist Casual Polka Dots Mini Dress with Pockets,14.99,2.0,bc066c3265e7f8af6626ecd5274242fe0c55f530a2d21a8359d969f570dc35c0,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
38220,"Terrible, one of the bars that holds the wrist strap broke after only 2 weeks.",4104 Olive Drab Field Watch,63.99,1.0,570af8a6b4155fa916e4457058635d2acbe43e8f66c185fa68830fce6d0ef02c,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
57393,logo is too big and looks weird,Nike Men's Dry Breathe Short Sleeve Running Shirt,31.72,2.0,0c6c6c314426bb59c37d4ceea8b5b0f8d0412b351e8860b325580f71ccd9c051,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
154,I am very disappointed in these bandanas. They are board stiff even after 3 washes. Planned on using them as face coverings during the COVID-19 Pandemic for myself and family. But the stiffness of the fabric makes for a very uncomfortable and scratchy mask. I would like to return them and be refunded but probably not able to since they have been washed.,b.m.c BMC 12pc Multicolor Cotton Fabric Extra Large 21 Inch Square Bandannas,19.95,2.0,72c9d48c6534de7140603f8cd19a2bcb2d679abec3ef9e49ee6d5a60701b6b61,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
40028,It doesnt charge any more . I used  new cord and still ...,"Accutime Kids LOL Surprise Turquoise Educational Learning Touchscreen Smart Watch Toy for Girls, Boys, Toddlers - Selfie Cam, Learning Games, Alarm, Calculator, Pedometer & More (Model: LOL4320OMGAZ)",31.42,1.0,24500c5e1f395490f97256518940802273878938263ddfdc4052bfb69105b420,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
12241,Pieces break to easily not worth it,Oasis Plus Lot 110 PCS Body Jewelry Piercing Kit Eyebrow Navel Belly Tongue Lip Bar Nose Ring 22 Styles (No Duplicates),15.99,1.0,55e51d69aaefcceb563276ef3f8c5729d7c8d7a637095a8582cf0134fa6d032e,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
34579,"I have another hat like this one, an older one, where the Billiabong emblem was larger, this tiny poor excuse for Billabong emblem was very disappointing. I just gave the hat away.",Billabong Men's Classic Stretch Hat,31.95,1.0,65986189fddd55ce78a76900405e361cdf0acd854e3731bd0dd18c3b331f333b,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
20804,Fit small on me. Fit my 7 year old perfect. Maybe it was a fluke but it really stinks. They are super cute and my kid loves them. Just wish they had fit me.,SA106 Anti Glare Polarized Womens Rhinestone Oval Rectangular Designer Sunglasses,12.95,1.0,ad853b187917fb9c7fa377e66ddac2a3d10fbe6a7529975603c2abd7e711c501,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
16471,Hurt my feet so bad I had to throw them out,NIKE Men's SFB Special Field Boots 329798-200,267.04,1.0,ccdeaa244779061a9c20a3b43fa0c7ea56c538fb61c51d8b73f6cb48a07cd3be,1,1,Incorrect Size / Fit,Full Refund,PROCESSED,gemini-2.5-pro
35711,Cheap. A Roach clip on a plastic stick. Save you money.,Bracelet Mate - Jewelry Helper - Bracelet Helper - Bracelet Fastener - White or Pink,6.99,1.0,35b94232ce6a41c17b4cd8adeb276e7341c0433d22f8f9108eb15da9cea5fbe7,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
6552,Received damaged.  Scratch or paint on the gold tip at the hinge of the glasses.  Glasses are oversized which I love and is very in style but that are also very tight.  The arms of the glasses are bent inward too much.  Returning.,SA106 Womens Extra Oversized Round Designer Fashion Exposed Lens Butterfly Sunglasses,9.95,1.0,94bfe9ff392aaff0f7fcb01b736a60bebec712608bca8a7fbd4a493971272552,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
31712,"They hurt my ears after about 1/2 hour on the plane, too tight.",KARIZMA Styling Essentials Cloth Face Mask. 4 Buttery Soft Masks Washable Fabric. Single Color Pack - Black Face Mask Reusable. Fabric Face Mask 4 Pieces,8.99,2.0,65f28e2bb34b425966b80e794b732d1389276102d3504bddcb99ab8c59272953,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
61248,Incorrect size. Looks like 1mm,Crazy2Shop Sterling Silver Set of 20 Clear Simulated Diamond Nose Stud Box 1.5 mm with End Ball,11.99,1.0,62da6297e088bc17f0b3d7005ab3603ff0594b3ec837bb6ec82b1a95eb808e97,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
32076,"The fit was fine, however, it was full of lint and had specks of other colors in it instead of a solid charcoal grey that I was expecting.",Ladies Knitted Bolero Crochet Cardigan Shrug,9.0,2.0,7718a875d69c29f2f3bdc6d2710d6382d13f287d7b899156894b14ee395c8b04,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
53436,I bought five to give as gifts the imprint is so light you can't read the words and can barely see the image.,SEIRAA Lawyer Gift Feminist Jewelry Lawyer Appreciation Keychain Female Lawyer Jewelry Graduation Gift For Law School Student (Female Lawyer Keychain),13.99,1.0,e740877e88f9e6473dd3ad83e183b81d318b287fcbf11be08a72299862a67015,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
21180,This is not a good sweatshirt.  The material is terrible and my daughter will need to wear a t-shirt underneath it so the material doesn't chafe her.  I would not recommend this product.  The only thing good about it is the decal.,Hemlock Teen Girls Hoodies Printed Cute Hooded Sweatshirt Junior Sports Blouse Long Sleeve Hooded Pullovers Summer Tops,8.81,1.0,9544397959d9e0926a574472bddb2b8d17d0b88da14d2f30fc3e96642c63fcfa,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
52576,Muy caliente para países latino,SCREENSHOT Mens Urban NYC Hip Hop Premium Fleece - Pullover Active Streetwear Fashion Crew Neck Sweatshirt,36.99,1.0,5d7196bcd240e2a859b2212a64237dd38447256975f3c0e6f9ccfe970e0a8a65,1,0,N/A,N/A,PROCESSED,gemini-2.5-pro
32111,I wish Amazon made it easier to sort clothing by fabric AND enforced honest product information. This tank is 2/3 polyester but the image makes it appear like cotton.,FAYALEQ American Flag Print Tank Tops Women USA Stars Stripes Patriotic T Shirt Summer Loose Vest Tees,17.99,1.0,22625ffd893b6fb20c2d4401361484edcfafcd8985c3f93589770e17297a3201,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
30166,"I really wanted to like this dress, I bought it for my teen aged daughter and bought the largest size they have cause I figured it would run small. My daughter put it on and she said uh nope, the shorts are literally up my butt and that was without even zipping it. The shorts is literally a thin piece of polyester/nightgown material. I tried it on cause Im a little smaller than her, usually wear a L or XL in clothes. It didnt ride up my butt like it did for her but Im 410 and shes like 58, but even I could tell it wouldnt take too much more height for it to start riding up. I thought I would like it but the part of the dress that I thought was meant to cover the boobs literally sits above my boobs onto my chest, it looked really weird. Not sure if the intent was for it to sit on the chest or to cover the boobs but the only way its covering the girls is if youre an A cup maybe? I gave it a 2 just cause the idea was cute but its a hard no for me. Hope this helps!",AELSON Women's Sexy Summer V Neck Dress with Short Loose Ruffle Sleeve California Romper Dress Green,29.99,1.0,bf2b8d13884fc9e4a2fd697506998d808fd293ae47ab413abffbc06ec5a489f6,1,1,Incorrect Size / Fit,Full Refund,PROCESSED,gemini-2.5-pro
689,"They were like a piece of packing cardboard, not thick and they offered no cushion at all",DR. MARTENS Classic Insoles Shoe Care Grey,14.16,1.0,aeb6dec283405cefdd76adf7e5efe094fb42612d338d6f402db632840178d94c,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
12188,The photos look beautiful but in reality it is SUPER ORANGE& the metal is very orange almost brassy. The design is similar to the photos but not as refined. The color is horrible.,Rose Gold Plated Ring Zircon Oval Gemstone Luxury Cut Ring Jewelry Gift for Womnen Girls,14.99,1.0,404c2aedb852a6c1e0b06d06b6256adededc9c8b28f8d580980471d052aca5ae,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
20384,"I thought this would replace the pads on my glasses, but they were way too big.",Silicone Nose Pads for glasses 2 Pair,8.97,1.0,6f87e2b49238363652c72a01acfee743624661590d62dd144889ae6fcbc29d66,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
64486,Too small for teenager.,SA106 Color Groovy Hippie Wire Rim Round Circle Lens Sunglasses,9.95,1.0,6404b1e65abe5c8dfaef1f66951993e5e79e259385d85c1b20c4ef8542b2d82c,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
11692,Works alright. Not planning on keeping it.  To much work to polish.  I have used better clothes.,"Polishing Cloth for Silver, Gold, Brass & Most Other Metals, 12x15 Largest Size",15.99,2.0,b43c2e3c63c76cd0055ebf6bb6c1a3e8764ec52a405e246447e189c2a346a830,1,0,N/A,N/A,PROCESSED,gemini-2.5-pro
42832,"The watch worked fairly well while it lasted.  It did rub my daughter's wrist raw and I had to sew some slip-on fabric sleeves for the watch sides to protect her skin.  She needs an alarm watch for a potty reminder so she wore it every day.  For every day, normal use, this watch will not last. The slide that holds the strap down so it doesn't flap broke first.  Also, the plastic watch face became really scratched up in the first couple months so that it was hard to read the display.  Then the alarms started being inconsistent.  I replaced the battery and it worked for a bit. The battery is really hard to remove! Then the whole display was glitching and the alarms weren't working. I tried replacing the battery again but the wire connections to the vibrator snapped off and the display only shows half of each number anyway.  I'm looking for a more durable brand.",T TICCI Kids Digital 8 Alarm Vibrating Watch Medication Reminder Potty Urinary Training Vibration Pill Alert Vibra Medical Reminder for Children,45.0,2.0,a0e4dcb2cd922bde8c8b51c4867eb84249621d4e5017b76b83747ccf2e496ad5,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
33524,Very poor quality for the price. Lots of corners cut with this item. Will be sending it back.,Red Balloon Kids' Plastic Time Teacher Analog Quartz Nylon Strap Watch,22.07,1.0,7b31a3979f2a39525cb6853ce76bfc93ef548251a13b2cc893bc652a30c95c03,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
26078,This is mean to be for girls who are super skinny and no hips whatsoever. Im not fat however I do have large hips and this is so unflattering. From the waist down is just awful. Also order a size up cause is way too short.,MIRACMODA Women's Summer Jumpsuit Ruffle Baggy Sleeves V-neck Waist Tie Double Layer Short Mini Dress Rompers,29.99,1.0,a754046775fb860249d2aa76c2c9e246313c0267c1d8cf6a49ba28a838eadf9a,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
27134,Made small ... not true to size -,NRUTUP Tank For Women Cotton Linen Baggy T-Shirt Loose Vest Tee Blouse Tops Hot,4.99,2.0,5e0774a40ad03acda8fd6a41fe9ec1d93e68f27be1baf2d67d9d18ba27808e60,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
11499,Product looked nice and felt comfy on the first use. By the second use the joggers were coming apart at the seams. These pants were used for lounging around the house(Nothing strenuous).,ALWAYS Women's Fleece Jogger Pants - Buttery Soft Warm Cozy Casual Sweatpants with Pockets,21.95,2.0,1b752251b36054508c744ab3a2b6b053405f14d15bd87035f6cc020f3702f716,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
42595,Liquid cleaner was open and stained packaging.,Crep Protect Cure Shoe Cleaning Travel Kit,18.0,1.0,fbb3381960221be6d2fb249b94ff4fc7c794c79918ccf6b8ec4f3e9e137f8805,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
38509,My toes felt constricted but the fabric was ok. Compression is correct 15-20mmhg.,SB SOX Lite Compression Socks (15-20mmHg) for Men & Women  Best Socks for All Day Wear!,10.95,2.0,5376f9a40c88120f0eca554b2a5b906c7bb7e9cabb3ae129431621108a38b71d,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
6917,These shoes hurt my feet. I tried working through it for a week but they're no better. My cheap shoes work better.,"OrthoComfoot Women's Orthopedic Slip On Shoes, Comfort Arch Support Slippers for Bunions, Plantar Fasciitis Loafers for Foot Heel Pain Relief",69.89,2.0,8471d3e4784651b65fbfb053d700e0db6f09fef693ae944c8ea2bc3b1245e728,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
54937,"I love the colors and patterns. But, unfortunately every time I try to wear, they seem to fall off the earring part and when I try to fix it feels as though it will snap!! Very flimsy material. I would not suggest purchasing this until they remake with a stronger material",Afco Colorful Leaf Pendant Drop Hook Earrings Metal Hollow Statement Dangle Fashion Jewelry (Tree Leaf),0.37,1.0,6e069a5199c7e54fcf846c0e03b45eee7378f35049dd498534c0a15ed09678a7,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
19902,Super light material<br />Definitely not worth $20!!!!!,Homaok Men's Lightweight Breathable Jacket,25.99,1.0,8b77072585860f504688cb29314093ad7dd53c6429f3fcc40e292353844adcb4,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
7974,why oh why didn't I read the reviews!! Bad decision!  Waste of money!!,Forum Novelties Women's Wild 'N Witchy Adult Costume Shoe Covers,9.99,1.0,3aecd78565dca9a610fd4194feb011dee9e072f055c775af063a9dd610e6fdc6,0,0,N/A,N/A,PROCESSED,gemini-2.5-pro
24125,Turned...do not buy....so pissed....loved it when I first got it...it was so beautiful =====!=!,LilyJewelry Flower Butterfly Charm Beads for Bracelets,10.99,1.0,55625e2fb59d791dcfec74cc2387b605d882d342112f0252afe90a327d5efd10,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
11906,"Returned it. It's ok, flimsy.  If you're lob for something to get by for the night then it'll work. Up close you can see eggs the paint chips. It lacks lustre",Santfe Vintage Silver Gold Long Boho Statement Necklace Trendy Bohemian Turkish for Women Accessories Jewelry (Silver-8),52.87,2.0,c1b7e6f6f0d5c691f9dde28e3718bd89ff9a601702811efda605c076eb622740,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
61695,"Im 56 & bought a Large. First there is to much fabric  that it bunches at the ankles, the under but design does not accentuate that area. Theyre doable, I ran errands & ate the band was not to tight overall this is not what I like in leggings.",QOQ Women's Seamless Leggings High Waist Gym Running Vital Yoga Pants Butt Lift Workout Tights Tummy Control,24.99,2.0,239a9f281ce3e2e013775025794ef2fc7d43fa507e72d6ea2e580488d2a3e79e,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
2799,the charm came off within a week of receiving it.,Be Still and Know that I am God Psalm Inspirational Christian Antiqued Bracelet Pendant Zipper Pull Charm with Lobster Clasp,9.99,1.0,9799f9912fdd76e1805805b1345ace4c84d5f818ba13dde12b6c209ab77afc50,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
35875,Received Broken and damaged,Dress Up America Crown for Kids - Kings Crown and Scepter Accessory Set - Gold Royal Crown for Children,14.99,1.0,fb938d8db27a54fc22c8d909ec86dcfd522d44b8a91d2225689c8081b156ab95,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
30,This product runs smaller than size. I ordered the X-large for my 12 year old daughter. It was too small. I tried to return it and they do not accept returns.,SmartKnitKIDS Compresso-T Deep Pressure Sensory Compression Undershirt - Alternative to Vest,22.95,1.0,eb2fbeee778a0a35d3bfec049fb9991014612ff8c537e4c3ad68d7f427ada2bc,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
10239,Hurt my 7 year old's gums. Didn't even use,"DelightBox 12 Vampire Fangs Plastic Teeth, Werewolf Masquerade Teeth Dress Up Costume Fangs Halloween Cosplay Party Favors for Supplies Masquerade Christmas",6.59,1.0,d45ca861bbd4966c644801551d07011e3def86a494fbfd00c151286546a42976,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
2595,"Material is stiff and scratchy, not at all like other products purchased at local retailers. Very disappointed, and am expected to pay for the return!","Russell Athletic Men's Dri-Power Fleece Hoodies & Sweatshirts, Moisture Wicking, Cotton Blend, Relaxed Fit, Sizes S-4X",31.24,1.0,76fe5dc12156fdca496e79142c28eac6bec9b32389c628363e6f92d3bcc7b32d,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
11722,These are very tiny and thin. The price is cheap...this is one of those times you get what you pay for.,AGR8T 2pcs Key Chain Ring Mothers Day Mother Daughter Heart Family Jewelry Pendant Birthday Party Gift,8.99,2.0,d527fe4e713d8d8f5a9dcb09aa8067774bc4d26437265005327d703233e7d190,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
10389,"I have been wearing compression hose for years. These are among the very hardest to get on and off I've ever had. And I bought them because the selling point is that they are easy on and off. Misleading advertising! The person in the TV commercial who slips these socks on effortlessly is surely putting on a pair of socks other than these. If those are available, let me know. In the meanwhile, these go back where they came from.",Copper Fit Energy Unisex Easy-On/Easy-Off Knee High Compression Socks,11.88,1.0,098de8f0982733f12b08610782d24620ba0c299dfd29946f86a2d86acfe667c9,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
64610,Authentic kf94 masks should be printed with the name kf94.  These are not.  Thinner than a coffee filter.,"100 PCS KF94 Face Mµsk, 5-Ply Filt5r KF94 Màsk BEF>94% FD´ Certified Màsk Unisex-Adult KF-94 Màsk Elastic Ear Loops for Single Daily Use, High Filtration Ventilation Security",16.99,1.0,a865678775914acb8dcf07297ddacbcdeb254974653b44c388305008006961fa,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
25820,"I really wanted to love these. I ordered a medium, my normal size, and they were just way too big. Sending them back. The color is awesome tho.",90 Degree By Reflex High Waist Squat Proof Tummy Control Power Flex Yoga Capris with Side Pockets,18.99,2.0,c414dadad50bb021a8312850ea26414bf0094058fa0e9531e21e9ac9467b0f88,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
15914,"These pants are so cute.......however, they are apparently made for children.  I bought a size large which said it would accommodate my 42 hips, but after measuring them, the hips are only 34.  My waist is 32, the waist of the pants is 28.  Also, one of the belt loops is not sewn on at the top, which is an easy fix, and the button is larger than the button hole.  These would be super cute on someone who is not an actual size large.",Minibee Pernalized Punk Street Style Harem Pants Patchwork Zipper Pockets,35.98,2.0,424eb75decc032347e2bcf6c5373853b6cfea6945287d899a155723f0cbccd94,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
51378,Extremely lightweight and cute for cosplay purposes. These glasses did not last 2 days before the am broke off at the hinge with regular use and no real pressure applied. Do not buy if you need these to last longer than a day...,grinderPUNCH - Non-Prescription Round Circle Frame Clear Lens Glasses,12.99,1.0,e2d99a44a1ac3b9a42e3306fb429f11484f2cd4ee762caf36517aa99cf53058c,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
62204,Poor quality.  They are small and for young child.  They look weird on adults.,"CLGIFT Beauty and The Beast Ears, Gold Minnie Ears, Belle Ears",14.99,2.0,72a27e6dca2ca6021d1b511f3204458398bae9dbb06026daa833d3cb814e1d5c,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
37015,"Nice potential, but extremely tight-fitting. I would only recommend buying these if you like really tight clothing.",NELEUS Women's 3 Pack Compression Base Layer Dry Fit Tank Top,21.96,2.0,f71b4ab93bbe7766ee4c80f4558ccbb6cc76e1a77f7389caba40ee2899e5f368,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
667,"Would not purchase again, there were no beads, looked like a red shoelace. I did return the 2 I got.",Peeper-Keeper Beads Eyeglass Retainer in Red,19.95,1.0,787d5f0edca07bd58bf12556143a7a019695df0fe09f0c3686370152f86b33e9,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
63437,No where in the add when I purchased this item did it state no returns. I went back and re-read in case I missed it. I honestly can not find it anywhere and yet I am unable to return this item. I have decided not to attend the function and no longer need. Please assist me in this matter. Charmaine Major.,Aweilan Halloween Horror Grimace Ghost Mask Scary Zombie Emulsion Skin with Hair (black Hair),9.98,1.0,a9f10867fdb8c3273e25c2ace16ccca282566589622dc9ec3dfc6758c3a0314e,1,0,N/A,N/A,PROCESSED,gemini-2.5-pro
7634,Too Small! Solar Shield sizing chart extremely confusing! You're better off going into a store and trying on the different sizes and lens shapes. Ended up returning 2 pairs of clip ons due to this problem. I gave it 2 stars for ease of return and refund policy.,Solar Shield / Polar Eyes Clip-on Polarized Sunglasses 54 rec G Rimless Gray,19.99,2.0,d801051aad7a533c87dd40859b4e19d9e724a6420ed62159f314d19467d7e4f4,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
9372,It tore within a week of use. I put it on maybe 4-5 times. I even purchased a size up so that this wouldn't happen. I'm not returning it because I don't think it's sanitary to return a suit that I've been sweating in. I will not be purchasing any other brand of this type of sauna suit. I don't even now how effective it is for weight loss. I see people running around our neighborhood with them on so I wanted to see what it felt like. It's brutal. More power to the people who run in those type of suits regularly. I'm not discouraging anyone from doing it if it works but I will not be trying it again.,GOLD XIONG PADISHAH Heavy Duty Fitness Weight Loss Sweat Sauna Suit Exercise Gym Anti-Rip,18.98,2.0,7a24e607cd927e959eb350c2823901f1aae51d006a76a8c207b008c0269e4e54,1,1,Damaged or Defective,Full Refund,PROCESSED,gemini-2.5-pro
28983,"Chrome  colored PLASTIC; FALSE wording and advertising;  led one to believe it was metal..  Wording indicated that the word Baylor was cut into the chrome; FALSE ADVERTISING. PLASTIC.<br /><br />PLASTIC, PLASTIC, PLASTIC.<br /><br />Would love to return it.  This was a present for a 16 year old/is birthday.  POOR QUALITY.<br /><br />It did arrive in one piece and was not broken; good packaging - good thing because it was all PLASTIC",Rico Industries-Tag Express Baylor Bears Chrome License Plate Frame,15.99,1.0,08a887f76f60d8af9a98f446a428e5afb7875e4eef05c78c6e2c7c63f2f3d79d,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
34220,Did not realize the bottle opener was going to be the sole of the shoe. Thought it was just a novelty on the bottom. Rest of the flip flop is amazingly comfortable except for the hard plastic of the opener that is right in the center of the arch of your foot. Every time you take a step it feels like stepping on a Lego with a sock on.,Reef Draftsmen Mens Leather Sandals | Bottle Opener Flip Flops For Men With Soft Cushion Footbed | Waterproof,70.0,2.0,20ff0fb237f8365ee732894f00ff0b0c8f765c2b1e298a4c0d9cde77f569b2f4,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
56210,Cleaning solution spilled out during shipping.,Crep Protect Cure Shoe Cleaning Travel Kit,18.0,1.0,b05ade71c06fd0494b4d19df801aa83a0a6333f539340ddc4a81445494244776,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
5366,It broke in a week,COOLSTEELANDBEYOND Tow-Row Stainless Steel Anklet Bracelet with Dangling Cubic Zirconia,12.99,2.0,785499c64302f8ba69311a8d5cf1614cb1a43ae3f8e50646f12d68283c4e480d,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
11347,very comfortable will be buying more,NELEUS Women's 3 Pack Compression Base Layer Dry Fit Tank Top,21.96,1.0,570ec19854e0141b61f681aae5fbd9a9b36d6853f33aeea9db7b643eefb23da5,1,0,N/A,N/A,PROCESSED,gemini-2.5-pro
19221,Didnt fit my AA medallion.,Recoverychip Universal AA Medallion or Coin Holder Keychain Black Soft Silicone,8.49,1.0,f7655f181582f321460f5b4ab757d9c6fa0871c99561c4f3c6c162d48a179285,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
5935,Broke same day,FANTOM JEWELRY Sterling Silver 925 Infinity Earrings - High Polish Solid 8 Designer Earrings,24.99,1.0,55b68b8b97b50563428630c596b31cfc31589b727974cd7b1d42661918baa506,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
18363,flimsy...weird directions for some blue light thingy with bad translation. Just a waste of money.,SHGM Blue Light Blocking Reading Glasses Anti Eyestrain & UV Glare Computer Reading Glasses,6.99,1.0,536d1b8e8b076187d2d37c0fb3e1caf316332b6b9115938fbe5a192088ddfde6,1,1,Item Not as Described,Full Refund,PROCESSED,gemini-2.5-pro
22440,"Broke into 1,000 pieces after just a few weeks",34 Colors Rhinestone Bling Wristlet LANYARDs keychain with keyring and Clasp for Key/ID badge/Cell Phone (Aqua),2.73,1.0,e677ac800618cd97a72d041150bf8a72b6b4a4f19cac5589b18f17b8ed9835ae,1,1,Damaged or Defective,Replacement,PROCESSED,gemini-2.5-pro
39186,"Says it is oversize but its not. The neck hole is small, my head barely fits through comfortably.  This will probably shrink in the wash.",Women's Snug and Warm Crochet Hooded Fringe Wrap Shawl Poncho Cream,17.32,2.0,e9c1845c56c433d3255d58d56294269a517288c09bc1d0930a17c2a9117acbad,1,1,Incorrect Size / Fit,Replacement,PROCESSED,gemini-2.5-pro
